Scenario,5,10,15,20
1,63.62035,63.5361333333333,64.0144666666667,64.6969
2,46.9616333333333,41.2943,38.4298333333333,36.19995
3,8.71769,8.96259666666666,8.94479833333332,9.00524666666665
4,20.0517216666667,20.1803333333333,20.01128,19.601065
5,8.675215,9.03962666666667,9.45233999999999,9.68911166666665
