Scenario,1024,2048,4096,8192
1,65.5990166666666,63.74925,64.2833833333334,62.2362
2,39.0633333333334,41.7321333333334,41.9806333333333,40.1096166666667
3,12.1798616666667,10.3296666666667,7.67311333333333,5.44769
4,26.7575833333333,22.0745333333333,16.9902283333333,14.022055
5,12.16527,10.0194016666667,8.04990333333335,6.62171833333333
